# CW TX power measurements for PlutoSDR
#
# Gain  145    437	  1280    2250    2425    5830
#
-70.0	-74.7	-71.3	-70.8	-71.6	-72.7	-76.7
-50.0	-54.6	-51.3	-50.9	-52.6	-52.7	-56.7
-30.0	-34.3	-31.2	-30.8	-32.4	-32.5	-36.5
-10.0	-14.2	-11.0	-10.6	-12.0	-12.4	-16.5
 10.0	 3.7	  8.4	  7.7	  6.7	  6.3	  1.8
