# BladeRF 2.0 micro BDR at 100 kHz separation
# Gain	 145	 437	1280	2250	2450	5830
-16	93.8	83.5	76.4	74.8	69.5	63.3
-9	93.4	83.1	75.6	72.5	70.7	60.9
-2	92.8	84.3	77.3	71.3	72.6	60.1
5	94.7	82.8	75.6	71.2	69.8	59.9
12	92.2	81.0	77.9	69.9	66.8	58.0
19	96.1	85.7	83.7	72.5	71.0	57.6
26	96.6	87.5	85.2	70.4	68.0	63.1
33	93.5	87.5	88.7	71.3	69.1	63.9
40	93.2	88.6	90.0	70.7	70.0	61.2
47	89.5	87.8	88.5	68.6	69.1	59.2
54	88.0	87.8	88.6	66.2	69.1	59.7
60	80.5	82.8	83.4	67.5	68.2	57.8
