# PlutoSDR BDR at 100 kHz separation
# Gain	 145	 437	1280	2250	2450	5830
0	97.8	96.3	71.9	82.9	76.2	74.1
10	110.1	96.6	72.6	81.6	74.5	73.4
17	101.1	104.3	72.5	83.4	76.2	73.8
24	101.1	98.2	65.2	82.2	77.1	73.6
31	98.8	95.8	73.4	80.7	75.8	73.3
38	99.3	96.8	71.2	83.4	74.9	72.6
45	96.6	97.2	74.1	81.6	74.8	73.9
52	95.2	94.6	74.8	81.1	80.1	73.6
59	94.8	93.0	74.9	79.1	75.8	72.7
66	85.3	86.2	73.7	77.6	75.6	72.6
73	78.9	81.9	71.9	56.3	75.0	72.7

