# USRP B210 BDR at 100 kHz separation
# Gain	 145	 437	1280	2250	2450	5830
0	92.9	83.6	75.9	69.7	70.1	62.6
14	92.2	84.5	76.0	72.2	70.6	62.5
28	92.4	85.1	76.1	71.6	70.5	62.1
42	93.2	84.5	75.6	72.2	71.4	61.0
56	90.1	84.3	75.6	72.6	71.4	60.7
76	75.5	78.7	74.3	73.1	70.5	62.6
