# RTL-SDR max Pin at 1 MHz separation
# Gain	 145	 437	1280
 0.0	-21.0	-15.9	-29.8
 3.7	-33.4	-26.0	-39.2
14.4	-41.3	-35.0	-51.1
20.7	-49.5	-42.0	-56.4
29.7	-56.6	-50.6	-65.9
37.2	-64.6	-58.5	-67.7
43.4	-69.0	-63.8	-70.5
49.6	-74.0	-68.7	-72.2
