# SDRplay RSPduo max Pin at 5 kHz separation
# Gain	 145	 437	1280
0	 -5.4	 -1.4	 -0.7
1	-17.1	-11.7	 -1.5
2	-25.6	-18.4	-14.5
3	-30.3	-24.0	-15.0
4	-35.3	-29.7	-20.0
5	-41.4	-35.4	-30.4
6	-45.6	-39.7	-36.2
7	-49.8	-42.2	-36.7
8	-50.3	-45.5	-45.6
9	-50.0	-46.2	-48.1
