# Airspy Mini max Pin at 1 MHz separation
# Gain	 145	 437	1280
 0.0	  1.6	  1.8	  2.3
 3.0	 -4.2	-12.5	 -7.2
 6.0	-13.2	-21.3	-18.0
 9.0	-25.2	-32.4	-29.7
12.0	-37.2	-43.8	-37.5
15.0	-47.2	-49.0	-49.5
18.0	-59.2	-56.3	-55.2
21.0	-71.2	-67.5	-57.4
