# BladeRF 2.0 micro BDR at 5 kHz separation
# Gain	 145	 437	1280	2250	2450	5830
-16	92.6	84.5	76.0	70.8	66.5	66.3
-9	89.5	84.1	75.2	70.4	67.7	65.9
-2	92.9	83.3	78.2	67.4	68.6	65.1
5	93.4	86.4	76.7	67.2	68.8	65.2
12	92.7	85.6	76.7	67.6	67.8	63.0
19	92.1	87.5	79.7	73.7	71.0	66.6
26	91.5	86.5	78.8	72.3	72.0	68.1
33	91.5	86.1	78.6	71.4	70.1	66.9
40	91.9	87.8	77.4	71.0	69.0	66.2
47	84.4	84.2	79.5	68.9	68.1	65.2
54	78.3	80.6	80.8	67.5	68.1	66.7
60	74.8	75.4	76.2	68.9	67.2	64.1
