# PlutoSDR BDR at 5 kHz separation
# Gain	 145	 437	1280	2250	2450	5830
0	86.8	78.3	67.9	65.2	65.2	55.1
10	94.1	76.9	67.6	61.8	62.5	54.4
17	88.1	85.3	67.5	64.8	64.2	53.8
24	87.1	79.2	66.2	62.2	62.1	55.6
31	89.8	76.8	68.4	65.7	62.8	56.3
38	89.3	78.1	64.2	64.1	63.9	54.1
45	87.7	77.2	67.1	64.6	63.8	54.9
52	87.6	77.7	67.8	64.1	61.1	54.6
59	85.0	78.2	68.9	64.1	63.8	54.7
66	85.5	77.2	69.7	64.6	61.6	55.6
73	79.4	76.9	69.9	64.3	64.0	54.7
