# RTL-SDR max Pin at 5 kHz separation
# Gain	 145	 437	1280
 0.0	-23.4	-15.6	-28.6
 3.7	-34.1	-25.7	-37.8
14.4	-42.8	-34.7	-48.7
20.7	-48.6	-41.7	-56.0
29.7	-56.0	-50.6	-64.5
37.2	-61.9	-58.2	-66.0
43.4	-65.3	-63.9	-70.6
49.6	-71.4	-68.6	-72.0
