# LimeSDR Mini max Pin at 5 kHz separation
# Gain	 145	 437	1280
0	-12.3	-22.0	-28.0
12	-25.5	-34.0	-41.8
24	-37.2	-44.0	-51.8
36	-44.3	-54.0	-62.6
48	-49.5	-57.0	-69.6
60	-52.6	-59.0	-70.0
72	-61.5	-58.7	-72.0
