# PlutoSDR BDR at 1 MHz separation
# Gain	 145	 437	1280	2250	2450	5830
0	98.8	99.3	100.9	96.7	95.6	83.5
10	115.6	107.9	100.1	94.3	94.0	82.8
17	107.2	114.1	99.5	95.3	94.1	83.3
24	106.1	106.1	99.2	94.2	93.4	82.1
31	105.0	104.6	100.4	95.9	94.8	83.5
38	96.8	104.8	97.3	95.3	93.9	82.7
45	97.7	106.5	99.4	93.8	94.3	83.5
52	101.6	105.7	99.1	95.4	91.4	83.7
59	101.0	106.2	100.0	95.1	92.1	83.0
66	102.6	106.2	99.3	96.4	91.4	84.2
73	100.4	102.4	100.4	96.1	89.0	83.5
