# Airspy Mini max Pin at 5 kHz separation
# Gain	 145	 437	1280
 0.0	 3.8	 -6.3	 -7.9
 3.0	-7.2	-17.5	-19.1
 6.0	-17.2	-26.7	-30.1
 9.0	-28.2	-38.0	-43.7
12.0	-39.2	-47.6	-50.8
15.0	-48.2	-57.0	-60.7
18.0	-59.2	-64.5	-65.4
21.0	-67.2	-67.0	-69.5
