# PlutoSDR max Pin at 1 MHz separation
# Gain	 145	 437	1280	2250	2450	5830
 0	 0.0	 0.0	 0.0	-2.5	-3.6	-12.6
10	-2.5	 0.0	-8.5	-11.5	-12.5	-19.6
17	-7.9	-7.2	-15.0	-17.5	-18.1	-26.5
24	-12.0	-12.1	-19.0	-22.0	-22.7	-37.5
31	-24.8	-24.2	-27.0	-31.8	-32.0	-39.8
38	-36.5	-28.3	-33.9	-36.8	-38.0	-41.4
45	-38.0	-29.7	-36.7	-40.8	-40.5	-43.4
52	-37.0	-33.0	-40.7	-42.7	-45.7	-43.9
59	-37.0	-33.0	-40.9	-43.0	-45.7	-50.7
66	-36.9	-34.0	-42.4	-45.2	-49.2	-51.4
73	-40.0	-38.5	-42.5	-46.2	-53.0	-52.2
