# LimeSDR Mini BDR at 5 kHz separation
# Gain	 145	 437	1280
0	86.2	76.0	64.3
12	86.2	76.6	62.7
24	85.8	77.5	65.6
36	85.8	75.1	64.5
48	84.7	75.8	61.3
60	83.4	73.8	60.9
72	74.1	74.6	59.2
