# SDRplay RSPduo BDR at 100 kHz separation
# Gain	 145	 437	1280
0	92.5	80.0	60.1
1	93.5	75.0	71.3
2	91.4	73.0	69.2
3	92.5	75.4	71.9
4	91.7	75.5	71.8
5	85.7	75.4	71.1
6	83.4	76.1	69.6
7	84.4	74.7	69.3
8	83.1	73.7	67.0
9	83.5	75.1	66.9
