# SDRplay RSPduo max Pin at 5 kHz separation
# Gain	 145	 437	1280
0	 -5.6	-20.4	-26.0
1	-16.9	-34.4	-26.4
2	-25.1	-41.8	-40.2
3	-30.3	-46.1	-40.0
4	-37.3	-52.1	-45.4
5	-49.7	-57.1	-53.4
6	-55.8	-60.1	-60.4
7	-57.7	-66.3	-62.1
8	-61.0	-69.3	-70.4
9	-61.0	-69.3	-74.4
