# RTL-SDR BDR at 5 kHz separation
# Gain	 145	 437	1280
 0.0	73.6	79.2	65.4
 3.7	73.6	78.2	67.1
14.4	73.4	77.8	67.5
20.7	74.1	77.9	66.2
29.7	75.0	75.9	63.1
37.2	72.9	75.8	62.5
43.4	71.4	74.2	61.8
49.6	69.6	72.7	61.9
