# RTL-SDR BDR at 1 MHz separation
# Gain	 145	 437	1280
 0.0	76.0	82.2	65.0
 3.7	73.0	81.5	65.5
14.4	73.4	81.3	63.9
20.7	72.5	80.9	65.4
29.7	73.3	79.3	61.2
37.2	70.2	76.3	62.5
43.4	69.2	74.4	63.1
49.6	67.2	73.0	62.7
