# USRP B210 max Pin at 5 kHz separation
# Gain	 145	 437	1280	2250	2450	5830
0	-16.6	-22.9	-29.0	-32.3	-32.3	-34.8
14	-23.8	-31.3	-37.5	-38.6	-39.1	-38.7
28	-31.4	-38.5	-44.4	-45.6	-45.4	-46.4
42	-44.8	-53.8	-59.6	-63.0	-63.8	-67.3
56	-52.1	-57.4	-63.0	-66.4	-66.8	-68.4
76	-64.4	-64.9	-66.7	-67.5	-69.3	-74.4
