# SDRplay RSPduo NF using MDS
# Gain	145	 437	1280
0	48.9	46.6	60.9
1	36.6	37.6	49.3
2	30.5	32.2	37.6
3	24.2	25.5	35.1
4	18.0	19.4	29.8
5	11.6	14.5	22.5
6	 7.8	10.8	17.0
7	 4.9	 6.0	15.6
8	 2.9	 4.0	 9.6
9	 2.5	 2.6	 5.7
