# PlutoSDR NF using MDS
# Gain	145	 437	1280	2250	2425	5830
0	48.4	47.8	46.1	47.8	47.8	50.6
10	39.9	39.2	38.4	41.2	40.5	44.3
17	33.8	33.7	32.5	34.2	34.8	36.9
24	29.7	29.9	28.8	30.8	30.9	27.1
31	16.5	17.5	19.6	19.3	20.2	23.4
38	13.6	13.7	15.8	14.9	15.1	20.0
45	10.5	10.3	10.9	12.4	12.2	18.8
52	 9.6	 8.1	 7.2	 8.9	 9.9	16.3
59	 8.4	 7.2	 6.1	 8.9	 9.2	 7.7
66	 8.4	 7.4	 5.3	 5.4	 6.4	 4.5
73	 6.2	 6.8	 4.1	 4.7	 5.0	 4.4
