# Airspy Mini NF using Y-factor
# Gain	145	 437	1280
11	24.8	25.7	1.0e6
12	22.0	21.9	1.0e6
13	19.1	18.7	22.9
14	15.2	16.0	21.7
15	14.7	15.4	19.6
16	11.7	12.6	18.9
17	 9.5	 9.5	16.4
18	 8.1	 9.0	14.8
19	 7.1	 8.1	13.2
20	 7.1	 8.1	12.6
21	 7.1	 8.1	12.0
