# LimeSDR Mini NF using Y-factor
# Gain	145	 437	1280
24	24.8	24.7	26.8
30	21.5	21.0	23.7
36	16.1	17.9	20.3
42	13.7	16.9	19.2
48	12.0	15.4	17.2
54	11.4	13.9	16.9
60	11.4	14.4	18.6
66	11.7	14.8	19.9
72	11.4	14.6	17.4
73	11.1	14.4	17.2
