# Airspy Mini NF using MDS
# Gain	145	 437	1280
0	66.5	67.9	71.1
1	63.1	64.8	66.9
2	58.8	59.9	62.6
3	55.7	56.1	59.6
4	51.5	52.7	56.3
5	50.0	50.5	53.8
6	45.3	45.9	50.4
7	43.1	42.2	46.8
8	37.1	40.0	42.9
9	35.1	36.3	38.1
10	30.0	29.2	33.2
11	25.7	24.7	29.9
12	23.8	22.9	29.1
13	19.3	19.0	22.9
14	16.8	16.3	20.2
15	14.5	15.5	20.2
16	11.8	13.1	18.8
17	 9.4	 9.3	16.6
18	 8.2	 8.3	14.4
19	 7.4	 7.6	12.0
20	 7.4	 7.5	10.8
21	 7.3	 7.4	10.7
